date,country,cases,deaths,popData2020,continentExp,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,walking,driving
2021-03-31,Netherlands,5820,34,17407585,Europe,-23.0,8.0,152.0,-36.0,-27.0,8.0,101.25,92.75
2021-03-31,Norway,993,1,5367580,Europe,-13.0,38.0,81.0,-47.0,-60.0,11.0,82.49,111.35
2021-03-31,Poland,20862,460,37958138,Europe,-29.0,13.0,87.0,-28.0,-27.0,7.0,95.78,93.21
2021-03-31,Portugal,388,2,10295909,Europe,-39.0,14.0,-5.0,-46.0,-35.0,14.0,44.45,61.08
2021-03-31,Romania,6204,175,19328838,Europe,-24.0,5.0,-11.0,-26.0,-25.0,2.0,100.68,81.6
2021-03-31,Slovakia,3063,82,5457873,Europe,-34.0,22.0,71.0,-34.0,-30.0,8.0,103.37,79.4
2021-03-31,Slovenia,1079,8,2095861,Europe,-14.0,17.0,68.0,-11.0,-16.0,3.0,135.28,113.93
2021-03-31,Spain,8534,154,47332614,Europe,-14.0,27.0,37.0,-22.0,-32.0,4.0,84.83,101.45
2021-03-31,Sweden,8293,23,10327589,Europe,-8.0,12.0,47.0,-37.0,-30.0,8.0,94.93,123.31
2021-04-01,Austria,3107,28,8901064,Europe,-42.0,7.0,36.0,-35.0,-39.0,10.0,75.02,90.73
2021-04-01,Belgium,4738,40,11522440,Europe,-34.0,14.0,84.0,-36.0,-38.0,14.0,117.08,103.95
2021-04-01,Bulgaria,4207,129,6951482,Europe,-30.0,11.0,39.0,-4.0,-31.0,4.0,99.0,79.71
2021-04-01,Croatia,2623,19,4058165,Europe,-6.0,30.0,74.0,-13.0,-17.0,0.0,132.69,117.86
2021-04-01,Czechia,7285,165,10693939,Europe,-31.0,44.0,49.0,-25.0,-33.0,8.0,62.75,84.69
2021-04-01,Denmark,701,2,5822763,Europe,-47.0,-23.0,199.0,-51.0,-79.0,16.0,111.58,115.69
2021-04-01,Estonia,829,6,1328976,Europe,-27.0,15.0,51.0,-26.0,-36.0,9.0,106.04,103.01
2021-04-01,Finland,607,2,5525292,Europe,-12.0,32.0,81.0,-39.0,-32.0,6.0,102.74,134.54
2021-04-01,France,39629,303,67320216,Europe,-33.0,16.0,29.0,-26.0,-22.0,8.0,74.72,100.69
2021-04-01,Germany,24300,201,83166711,Europe,-22.0,34.0,78.0,-30.0,-34.0,9.0,105.28,100.62
2021-04-01,Greece,3612,76,10718565,Europe,-50.0,14.0,19.0,-46.0,-33.0,10.0,73.42,71.11
2021-04-01,Hungary,9288,258,9769526,Europe,-18.0,39.0,55.0,-28.0,-39.0,10.0,67.84,103.31
2021-04-01,Ireland,410,6,4964440,Europe,-35.0,20.0,26.0,-58.0,-47.0,16.0,54.49,72.41
2021-04-01,Italy,23887,467,59641488,Europe,-33.0,17.0,16.0,-40.0,-31.0,11.0,58.62,74.45
2021-04-01,Latvia,630,6,1907675,Europe,-19.0,11.0,28.0,-32.0,-34.0,8.0,76.99,94.85
2021-04-01,Lithuania,903,8,2794090,Europe,-38.0,28.0,0.0,-32.0,-28.0,8.0,96.34,84.16
2021-04-01,Luxembourg,387,3,626108,Europe,-27.0,15.0,48.0,-20.0,-26.0,8.0,112.0,93.44
2021-04-01,Netherlands,7623,29,17407585,Europe,-32.0,9.0,62.0,-44.0,-29.0,10.0,93.87,89.16
2021-04-01,Norway,1070,2,5367580,Europe,-74.0,-76.0,183.0,-59.0,-82.0,19.0,78.87,93.67
2021-04-01,Poland,32891,653,37958138,Europe,-29.0,23.0,40.0,-31.0,-30.0,8.0,82.15,90.15
2021-04-01,Portugal,618,3,10295909,Europe,-35.0,28.0,-18.0,-47.0,-37.0,15.0,41.25,59.98
2021-04-01,Romania,6156,129,19328838,Europe,-22.0,5.0,-2.0,-24.0,-24.0,1.0,109.49,87.65
2021-04-01,Slovakia,2520,95,5457873,Europe,-29.0,39.0,66.0,-35.0,-37.0,8.0,93.87,79.26
2021-04-01,Slovenia,1560,10,2095861,Europe,-47.0,-5.0,38.0,-36.0,-32.0,12.0,97.26,82.27
2021-04-01,Spain,7041,82,47332614,Europe,-24.0,1.0,51.0,-37.0,-62.0,11.0,83.49,99.97
2021-04-01,Sweden,6978,25,10327589,Europe,0.0,21.0,82.0,-34.0,-36.0,8.0,98.46,135.18
2021-04-02,Austria,3058,23,8901064,Europe,-48.0,8.0,3.0,-45.0,-45.0,14.0,63.8,78.64
2021-04-02,Belgium,4941,46,11522440,Europe,-41.0,17.0,38.0,-39.0,-39.0,16.0,107.84,106.43
2021-04-02,Bulgaria,3694,116,6951482,Europe,-34.0,9.0,16.0,-9.0,-31.0,4.0,106.03,88.45
2021-04-02,Croatia,2422,20,4058165,Europe,-16.0,38.0,52.0,-30.0,-34.0,6.0,121.21,118.77
2021-04-02,Czechia,6248,179,10693939,Europe,-79.0,-85.0,19.0,-56.0,-76.0,29.0,45.32,58.83
2021-04-02,Denmark,662,4,5822763,Europe,-54.0,-32.0,224.0,-55.0,-79.0,18.0,118.86,117.37
2021-04-02,Estonia,1165,14,1328976,Europe,-52.0,-4.0,50.0,-48.0,-77.0,22.0,94.22,97.79
2021-04-02,Finland,654,2,5525292,Europe,-58.0,-25.0,110.0,-66.0,-80.0,21.0,89.74,116.7
2021-04-02,France,39506,309,67320216,Europe,-35.0,12.0,20.0,-26.0,-27.0,10.0,76.17,104.38
2021-04-02,Germany,21888,232,83166711,Europe,-74.0,-89.0,78.0,-60.0,-82.0,25.0,88.01,85.15
2021-04-02,Greece,3483,67,10718565,Europe,-49.0,20.0,40.0,-42.0,-32.0,10.0,84.45,77.51
2021-04-02,Hungary,9055,267,9769526,Europe,-69.0,-76.0,61.0,-58.0,-80.0,26.0,56.74,91.08
2021-04-02,Ireland,746,18,4964440,Europe,-40.0,15.0,64.0,-59.0,-57.0,19.0,60.63,72.97
2021-04-02,Italy,22184,501,59641488,Europe,-35.0,26.0,14.0,-42.0,-36.0,13.0,56.2,70.02
2021-04-02,Latvia,638,14,1907675,Europe,-32.0,-5.0,57.0,-45.0,-73.0,18.0,77.5,87.9
2021-04-02,Lithuania,886,9,2794090,Europe,-39.0,37.0,23.0,-28.0,-26.0,8.0,105.19,85.22
2021-04-02,Luxembourg,239,3,626108,Europe,-27.0,33.0,49.0,-24.0,-32.0,11.0,116.84,98.88
2021-04-02,Netherlands,7814,21,17407585,Europe,-34.0,11.0,67.0,-48.0,-39.0,12.0,98.0,91.98
2021-04-02,Norway,871,10,5367580,Europe,-77.0,-78.0,150.0,-64.0,-82.0,22.0,74.25,88.71
2021-04-02,Poland,35253,620,37958138,Europe,-34.0,27.0,16.0,-40.0,-40.0,13.0,72.37,81.15
2021-04-02,Portugal,592,11,10295909,Europe,-61.0,-1.0,-22.0,-67.0,-72.0,34.0,37.77,46.93
2021-04-02,Romania,6115,136,19328838,Europe,-29.0,2.0,-22.0,-26.0,-17.0,3.0,105.47,91.4
2021-04-02,Slovakia,2626,71,5457873,Europe,-80.0,-82.0,55.0,-69.0,-79.0,31.0,74.56,53.51
2021-04-02,Slovenia,1341,14,2095861,Europe,-48.0,2.0,8.0,-43.0,-35.0,16.0,92.23,70.75
2021-04-02,Spain,0,0,47332614,Europe,-47.0,-53.0,42.0,-50.0,-75.0,19.0,80.79,100.71
2021-04-02,Sweden,6841,22,10327589,Europe,-41.0,-18.0,101.0,-56.0,-77.0,19.0,85.06,116.59
2021-04-03,Austria,3077,33,8901064,Europe,-58.0,-9.0,-28.0,-52.0,-24.0,9.0,45.6,59.84
2021-04-03,Belgium,2722,40,11522440,Europe,-43.0,13.0,43.0,-31.0,-12.0,9.0,113.38,95.17
2021-04-03,Bulgaria,4013,125,6951482,Europe,-40.0,1.0,-3.0,-14.0,-17.0,1.0,91.54,82.75
2021-04-03,Croatia,2362,29,4058165,Europe,-31.0,19.0,17.0,-39.0,-27.0,5.0,96.77,91.83
2021-04-03,Czechia,3869,102,10693939,Europe,-59.0,24.0,-24.0,-42.0,-15.0,9.0,36.57,52.45
2021-04-03,Denmark,708,1,5822763,Europe,-13.0,14.0,159.0,-29.0,-1.0,0.0,126.39,118.55
2021-04-03,Estonia,519,9,1328976,Europe,-50.0,-4.0,20.0,-39.0,-24.0,6.0,94.96,99.48
2021-04-03,Finland,566,3,5525292,Europe,-38.0,-1.0,83.0,-51.0,-14.0,3.0,92.65,117.85
2021-04-03,France,38693,332,67320216,Europe,-38.0,11.0,12.0,-30.0,-17.0,5.0,70.37,90.11
2021-04-03,Germany,18129,120,83166711,Europe,-43.0,10.0,48.0,-36.0,-11.0,7.0,91.31,83.18
2021-04-03,Greece,3058,72,10718565,Europe,-49.0,15.0,66.0,-38.0,-23.0,5.0,89.36,85.16
2021-04-03,Hungary,8637,242,9769526,Europe,-38.0,22.0,6.0,-33.0,-23.0,6.0,45.25,78.28
2021-04-03,Ireland,587,8,4964440,Europe,-46.0,20.0,47.0,-54.0,-24.0,8.0,60.05,63.44
2021-04-03,Italy,21917,481,59641488,Europe,-51.0,8.0,-29.0,-51.0,-37.0,13.0,39.86,48.64
2021-04-03,Latvia,587,9,1907675,Europe,-34.0,-4.0,28.0,-37.0,-19.0,3.0,64.03,79.64
2021-04-03,Lithuania,860,11,2794090,Europe,-46.0,35.0,-1.0,-40.0,-4.0,5.0,72.33,53.74
2021-04-03,Luxembourg,224,1,626108,Europe,-34.0,20.0,50.0,-24.0,-14.0,6.0,100.91,73.48
2021-04-03,Netherlands,7239,16,17407585,Europe,-38.0,12.0,74.0,-40.0,-1.0,6.0,95.32,79.82
2021-04-03,Norway,691,0,5367580,Europe,-47.0,-8.0,91.0,-45.0,-21.0,3.0,73.63,84.51
2021-04-03,Poland,30541,500,37958138,Europe,-63.0,-29.0,-13.0,-50.0,-36.0,11.0,46.78,54.15
2021-04-03,Portugal,548,9,10295909,Europe,-55.0,3.0,-31.0,-55.0,-26.0,15.0,37.09,46.34
2021-04-03,Romania,5808,145,19328838,Europe,-34.0,1.0,-28.0,-28.0,-13.0,1.0,82.43,78.02
2021-04-03,Slovakia,1381,87,5457873,Europe,-50.0,28.0,-14.0,-49.0,-18.0,8.0,53.91,46.71
2021-04-03,Slovenia,1179,18,2095861,Europe,-56.0,-7.0,-16.0,-41.0,-26.0,11.0,68.22,52.45
2021-04-03,Spain,9571,157,47332614,Europe,-33.0,9.0,21.0,-28.0,-21.0,4.0,89.14,103.4
2021-04-03,Sweden,3405,18,10327589,Europe,-35.0,-12.0,100.0,-35.0,-9.0,2.0,84.37,108.58
2021-04-04,Austria,3693,23,8901064,Europe,-69.0,-29.0,5.0,-46.0,-22.0,5.0,45.65,59.14
2021-04-04,Belgium,1521,36,11522440,Europe,-48.0,-3.0,47.0,-31.0,-8.0,6.0,87.51,76.44
2021-04-04,Bulgaria,1919,69,6951482,Europe,-46.0,4.0,-15.0,-18.0,-16.0,-2.0,77.14,73.68
2021-04-04,Croatia,2234,29,4058165,Europe,-68.0,-79.0,32.0,-49.0,-31.0,4.0,86.35,84.95
2021-04-04,Czechia,2162,78,10693939,Europe,-51.0,14.0,52.0,-29.0,-10.0,5.0,46.24,54.09
2021-04-04,Denmark,745,4,5822763,Europe,-46.0,-26.0,63.0,-38.0,-9.0,1.0,89.09,100.16
2021-04-04,Estonia,462,10,1328976,Europe,-45.0,0.0,65.0,-32.0,-20.0,2.0,93.92,100.18
2021-04-04,Finland,422,1,5525292,Europe,-39.0,-2.0,93.0,-51.0,-11.0,3.0,81.04,107.97
2021-04-04,France,24320,185,67320216,Europe,-44.0,20.0,28.0,-38.0,-10.0,4.0,50.26,68.46
2021-04-04,Germany,12196,68,83166711,Europe,-54.0,-6.0,64.0,-35.0,-1.0,3.0,72.12,71.3
2021-04-04,Greece,3229,70,10718565,Europe,-51.0,24.0,76.0,-36.0,-26.0,6.0,80.63,82.63
2021-04-04,Hungary,6566,211,9769526,Europe,-65.0,-76.0,38.0,-37.0,-21.0,4.0,40.89,78.35
2021-04-04,Ireland,508,2,4964440,Europe,-67.0,-27.0,27.0,-60.0,-20.0,9.0,40.68,46.71
2021-04-04,Italy,21247,376,59641488,Europe,-76.0,-74.0,-43.0,-60.0,-27.0,11.0,28.07,35.04
2021-04-04,Latvia,279,1,1907675,Europe,-35.0,-7.0,109.0,-27.0,-13.0,-2.0,56.84,80.09
2021-04-04,Lithuania,1013,8,2794090,Europe,-78.0,-74.0,59.0,-50.0,-15.0,3.0,59.17,44.34
2021-04-04,Luxembourg,0,0,626108,Europe,-54.0,-20.0,97.0,-30.0,-13.0,2.0,69.97,54.1
2021-04-04,Netherlands,7620,31,17407585,Europe,-59.0,-37.0,74.0,-43.0,0.0,4.0,67.99,63.33
2021-04-04,Norway,0,0,5367580,Europe,-54.0,-14.0,2.0,-49.0,-18.0,3.0,66.11,105.29
2021-04-04,Poland,28073,572,37958138,Europe,-76.0,-47.0,15.0,-53.0,-13.0,3.0,46.72,53.06
2021-04-04,Portugal,280,7,10295909,Europe,-68.0,-49.0,-36.0,-59.0,-18.0,12.0,33.35,44.29
2021-04-04,Romania,5498,154,19328838,Europe,-33.0,-2.0,-18.0,-32.0,-13.0,1.0,78.51,80.66
2021-04-04,Slovakia,2579,71,5457873,Europe,-74.0,-81.0,29.0,-56.0,-22.0,7.0,63.22,49.04
2021-04-04,Slovenia,1297,4,2095861,Europe,-74.0,-86.0,23.0,-35.0,-24.0,4.0,72.35,59.09
2021-04-04,Spain,0,0,47332614,Europe,-30.0,13.0,20.0,-24.0,-12.0,1.0,73.53,96.43
2021-04-04,Sweden,1449,14,10327589,Europe,-25.0,-13.0,97.0,-37.0,-7.0,1.0,78.01,120.27
2021-04-05,Austria,2915,24,8901064,Europe,-72.0,-85.0,86.0,-56.0,-83.0,22.0,65.73,82.54
2021-04-05,Belgium,1586,49,11522440,Europe,-65.0,-58.0,25.0,-65.0,-82.0,26.0,78.58,85.3
2021-04-05,Bulgaria,740,82,6951482,Europe,-31.0,8.0,16.0,-8.0,-33.0,4.0,104.44,80.34
2021-04-05,Croatia,1376,33,4058165,Europe,-40.0,-45.0,153.0,-45.0,-79.0,12.0,120.52,121.31
2021-04-05,Czechia,1924,112,10693939,Europe,-82.0,-87.0,2.0,-62.0,-82.0,29.0,37.05,61.06
2021-04-05,Denmark,600,1,5822763,Europe,-54.0,-27.0,50.0,-57.0,-81.0,21.0,98.86,112.02
2021-04-05,Estonia,382,9,1328976,Europe,-37.0,-3.0,-19.0,-41.0,-36.0,14.0,72.64,88.37
2021-04-05,Finland,302,0,5525292,Europe,-55.0,-20.0,26.0,-67.0,-82.0,20.0,76.9,114.57
2021-04-05,France,4932,185,67320216,Europe,-64.0,-50.0,27.0,-59.0,-83.0,23.0,47.2,78.24
2021-04-05,Germany,8497,50,83166711,Europe,-78.0,-91.0,-1.0,-66.0,-84.0,25.0,70.89,87.88
2021-04-05,Greece,1955,78,10718565,Europe,-42.0,13.0,33.0,-41.0,-32.0,8.0,80.52,74.58
2021-04-05,Hungary,3874,213,9769526,Europe,-69.0,-80.0,112.0,-58.0,-84.0,24.0,55.52,98.01
2021-04-05,Ireland,453,3,4964440,Europe,-46.0,-9.0,49.0,-71.0,-80.0,25.0,41.54,54.61
2021-04-05,Italy,18017,326,59641488,Europe,-71.0,-61.0,11.0,-67.0,-81.0,24.0,40.49,55.29
2021-04-05,Latvia,238,8,1907675,Europe,-48.0,-28.0,1.0,-61.0,-80.0,21.0,53.53,71.88
2021-04-05,Lithuania,729,8,2794090,Europe,-66.0,-16.0,25.0,-63.0,-83.0,23.0,71.34,60.98
2021-04-05,Luxembourg,255,0,626108,Europe,-81.0,-80.0,-30.0,-73.0,-87.0,31.0,60.49,61.48
2021-04-05,Netherlands,6812,16,17407585,Europe,-52.0,-34.0,11.0,-67.0,-81.0,22.0,59.39,75.08
2021-04-05,Norway,0,0,5367580,Europe,-72.0,-76.0,42.0,-61.0,-83.0,23.0,80.42,104.21
2021-04-05,Poland,22958,204,37958138,Europe,-80.0,-83.0,14.0,-68.0,-85.0,22.0,51.74,73.76
2021-04-05,Portugal,193,4,10295909,Europe,-27.0,15.0,10.0,-43.0,-36.0,13.0,54.94,70.53
2021-04-05,Romania,4151,97,19328838,Europe,-25.0,0.0,-13.0,-30.0,-35.0,4.0,104.73,88.93
2021-04-05,Slovakia,707,77,5457873,Europe,-77.0,-80.0,119.0,-65.0,-81.0,24.0,76.45,61.42
2021-04-05,Slovenia,721,3,2095861,Europe,-77.0,-87.0,124.0,-60.0,-84.0,27.0,81.03,68.04
2021-04-05,Spain,10360,85,47332614,Europe,-28.0,-13.0,45.0,-32.0,-47.0,9.0,74.57,94.06
2021-04-05,Sweden,3105,23,10327589,Europe,-35.0,-16.0,32.0,-61.0,-80.0,20.0,79.24,122.71
2021-04-06,Austria,2268,26,8901064,Europe,-48.0,2.0,-20.0,-40.0,-31.0,11.0,64.63,86.06
2021-04-06,Belgium,5297,46,11522440,Europe,-35.0,18.0,15.0,-48.0,-49.0,17.0,91.33,95.88
2021-04-06,Bulgaria,3860,197,6951482,Europe,-30.0,8.0,24.0,-6.0,-31.0,3.0,106.67,82.66
2021-04-06,Croatia,138,25,4058165,Europe,-34.0,1.0,-12.0,-41.0,-33.0,9.0,99.11,107.93
2021-04-06,Czechia,1425,112,10693939,Europe,-47.0,11.0,-20.0,-36.0,-29.0,13.0,45.95,78.28
2021-04-06,Denmark,479,1,5822763,Europe,-3.0,13.0,58.0,-34.0,-31.0,8.0,116.19,117.71
2021-04-06,Estonia,899,14,1328976,Europe,-35.0,2.0,4.0,-36.0,-35.0,12.0,83.91,90.18
2021-04-06,Finland,341,1,5525292,Europe,-28.0,5.0,14.0,-46.0,-30.0,11.0,94.91,108.54
2021-04-06,France,8602,197,67320216,Europe,-45.0,8.0,-9.0,-40.0,-39.0,14.0,57.32,81.21
2021-04-06,Germany,6885,90,83166711,Europe,-37.0,9.0,2.0,-39.0,-35.0,13.0,88.62,96.04
2021-04-06,Greece,1863,73,10718565,Europe,-43.0,13.0,27.0,-41.0,-32.0,9.0,84.31,74.74
2021-04-06,Hungary,1890,170,9769526,Europe,-38.0,4.0,-11.0,-40.0,-38.0,14.0,56.6,89.82
2021-04-06,Ireland,318,0,4964440,Europe,-37.0,8.0,27.0,-61.0,-50.0,16.0,47.32,64.99
2021-04-06,Italy,10680,296,59641488,Europe,-40.0,-2.0,-21.0,-45.0,-34.0,13.0,48.23,71.09
2021-04-06,Latvia,119,3,1907675,Europe,-30.0,-8.0,14.0,-40.0,-34.0,10.0,72.92,77.22
2021-04-06,Lithuania,605,5,2794090,Europe,-42.0,11.0,10.0,-36.0,-31.0,9.0,105.22,86.3
2021-04-06,Luxembourg,54,10,626108,Europe,-31.0,8.0,-7.0,-34.0,-44.0,13.0,94.09,86.74
2021-04-06,Netherlands,5314,7,17407585,Europe,-40.0,-1.0,7.0,-49.0,-31.0,12.0,69.55,84.55
2021-04-06,Norway,1904,3,5367580,Europe,-23.0,13.0,7.0,-44.0,-31.0,11.0,92.41,97.32
2021-04-06,Poland,9921,64,37958138,Europe,-44.0,-10.0,-3.0,-40.0,-34.0,11.0,70.58,88.78
2021-04-06,Portugal,159,6,10295909,Europe,-26.0,13.0,4.0,-40.0,-27.0,10.0,57.92,78.11
2021-04-06,Romania,3611,120,19328838,Europe,-24.0,3.0,-8.0,-28.0,-31.0,3.0,114.09,88.4
2021-04-06,Slovakia,972,69,5457873,Europe,-45.0,4.0,-1.0,-43.0,-35.0,11.0,81.56,78.16
2021-04-06,Slovenia,283,1,2095861,Europe,-59.0,-21.0,-38.0,-51.0,-37.0,18.0,74.57,66.32
2021-04-06,Spain,6623,128,47332614,Europe,-25.0,13.0,9.0,-22.0,-22.0,5.0,73.77,87.58
2021-04-06,Sweden,6813,12,10327589,Europe,-14.0,-1.0,54.0,-40.0,-36.0,9.0,100.71,117.89
2021-04-07,Austria,2077,35,8901064,Europe,-50.0,-4.0,-25.0,-40.0,-30.0,12.0,65.49,85.94
2021-04-07,Belgium,4781,42,11522440,Europe,-39.0,5.0,19.0,-45.0,-46.0,15.0,100.45,99.51
2021-04-07,Bulgaria,4004,132,6951482,Europe,-38.0,5.0,-17.0,-18.0,-33.0,6.0,91.18,83.33
2021-04-07,Croatia,735,30,4058165,Europe,-22.0,15.0,28.0,-34.0,-31.0,6.0,126.86,106.86
2021-04-07,Czechia,5532,160,10693939,Europe,-49.0,3.0,-18.0,-35.0,-29.0,14.0,48.2,81.43
2021-04-07,Denmark,520,2,5822763,Europe,-12.0,2.0,60.0,-35.0,-31.0,9.0,118.35,119.17
2021-04-07,Estonia,984,12,1328976,Europe,-33.0,4.0,21.0,-33.0,-35.0,12.0,90.09,93.99
2021-04-07,Finland,331,2,5525292,Europe,-27.0,4.0,39.0,-45.0,-28.0,11.0,95.17,109.59
2021-04-07,France,53843,426,67320216,Europe,-47.0,4.0,-1.0,-39.0,-36.0,13.0,61.31,83.4
2021-04-07,Germany,9677,298,83166711,Europe,-40.0,-2.0,-1.0,-40.0,-34.0,13.0,87.25,94.43
2021-04-07,Greece,4293,79,10718565,Europe,-42.0,14.0,45.0,-40.0,-32.0,8.0,82.36,77.36
2021-04-07,Hungary,1933,311,9769526,Europe,-31.0,3.0,0.0,-36.0,-34.0,13.0,58.85,90.77
2021-04-07,Ireland,441,9,4964440,Europe,-41.0,4.0,22.0,-60.0,-49.0,17.0,47.92,66.79
2021-04-07,Italy,7763,421,59641488,Europe,-40.0,1.0,-16.0,-42.0,-26.0,12.0,51.31,72.02
2021-04-07,Latvia,309,3,1907675,Europe,-23.0,-4.0,26.0,-35.0,-33.0,9.0,73.55,79.01
2021-04-07,Lithuania,688,8,2794090,Europe,-36.0,20.0,35.0,-31.0,-30.0,8.0,118.43,97.33
2021-04-07,Luxembourg,211,1,626108,Europe,-37.0,-1.0,-21.0,-35.0,-44.0,14.0,94.96,86.83
2021-04-07,Netherlands,5534,20,17407585,Europe,-41.0,-1.0,5.0,-47.0,-28.0,12.0,75.94,84.29
2021-04-07,Norway,575,1,5367580,Europe,-27.0,1.0,17.0,-44.0,-29.0,11.0,97.47,97.99
2021-04-07,Poland,8246,60,37958138,Europe,-42.0,-7.0,-11.0,-41.0,-29.0,11.0,69.37,86.83
2021-04-07,Portugal,874,2,10295909,Europe,-27.0,11.0,9.0,-39.0,-27.0,10.0,59.05,76.92
2021-04-07,Romania,5231,196,19328838,Europe,-28.0,1.0,-34.0,-33.0,-32.0,5.0,99.74,87.13
2021-04-07,Slovakia,2629,0,5457873,Europe,-46.0,0.0,-7.0,-42.0,-30.0,12.0,84.27,79.38
2021-04-07,Slovenia,276,0,2095861,Europe,-53.0,-14.0,-18.0,-47.0,-34.0,16.0,82.12,70.2
2021-04-07,Spain,8788,126,47332614,Europe,-27.0,10.0,5.0,-24.0,-21.0,6.0,73.86,87.8
2021-04-07,Sweden,7832,22,10327589,Europe,-15.0,0.0,54.0,-40.0,-35.0,10.0,102.14,119.06
2021-04-08,Austria,3006,46,8901064,Europe,-49.0,-1.0,-20.0,-39.0,-29.0,11.0,69.33,87.04
2021-04-08,Belgium,4499,43,11522440,Europe,-33.0,14.0,72.0,-40.0,-46.0,16.0,112.46,103.17
2021-04-08,Bulgaria,3556,116,6951482,Europe,-34.0,11.0,-3.0,-9.0,-31.0,5.0,107.23,94.54
2021-04-08,Croatia,1649,36,4058165,Europe,-16.0,15.0,55.0,-28.0,-29.0,4.0,139.06,108.85
2021-04-08,Czechia,7071,137,10693939,Europe,-48.0,4.0,-17.0,-36.0,-28.0,14.0,50.51,81.59
2021-04-08,Denmark,614,3,5822763,Europe,-14.0,0.0,55.0,-37.0,-30.0,9.0,112.12,117.53
2021-04-08,Estonia,757,14,1328976,Europe,-32.0,5.0,30.0,-32.0,-35.0,11.0,101.95,100.42
2021-04-08,Finland,348,1,5525292,Europe,-26.0,5.0,55.0,-44.0,-26.0,10.0,100.59,113.23
2021-04-08,France,39110,421,67320216,Europe,-47.0,4.0,11.0,-38.0,-38.0,14.0,62.38,83.28
2021-04-08,Germany,20407,306,83166711,Europe,-37.0,4.0,26.0,-37.0,-32.0,12.0,97.17,97.75
2021-04-08,Greece,3445,75,10718565,Europe,-46.0,17.0,15.0,-43.0,-32.0,10.0,80.18,77.07
2021-04-08,Hungary,4814,272,9769526,Europe,-30.0,1.0,-15.0,-37.0,-33.0,14.0,58.26,90.84
2021-04-08,Ireland,418,5,4964440,Europe,-42.0,6.0,13.0,-62.0,-48.0,18.0,48.22,68.82
2021-04-08,Italy,13686,627,59641488,Europe,-38.0,4.0,-2.0,-39.0,-25.0,11.0,55.25,74.45
2021-04-08,Latvia,643,9,1907675,Europe,-24.0,1.0,23.0,-35.0,-33.0,9.0,79.11,85.57
2021-04-08,Lithuania,1120,12,2794090,Europe,-36.0,21.0,22.0,-31.0,-30.0,8.0,118.97,98.93
2021-04-08,Luxembourg,168,1,626108,Europe,-31.0,2.0,20.0,-30.0,-41.0,12.0,108.85,89.52
2021-04-08,Netherlands,6333,23,17407585,Europe,-39.0,3.0,26.0,-48.0,-28.0,12.0,83.1,86.0
2021-04-08,Norway,898,6,5367580,Europe,-28.0,-1.0,9.0,-45.0,-28.0,12.0,93.88,98.29
2021-04-08,Poland,14908,638,37958138,Europe,-39.0,-2.0,-7.0,-40.0,-27.0,11.0,73.14,88.43
2021-04-08,Portugal,663,3,10295909,Europe,-26.0,17.0,6.0,-40.0,-26.0,10.0,57.98,76.76
2021-04-08,Romania,5407,175,19328838,Europe,-24.0,4.0,-21.0,-28.0,-29.0,4.0,108.23,93.11
2021-04-08,Slovakia,2542,149,5457873,Europe,-46.0,2.0,-17.0,-43.0,-28.0,12.0,86.04,80.46
2021-04-08,Slovenia,1188,6,2095861,Europe,-47.0,-10.0,15.0,-40.0,-33.0,14.0,100.73,76.78
2021-04-08,Spain,9901,142,47332614,Europe,-26.0,8.0,7.0,-22.0,-20.0,6.0,75.8,89.76
2021-04-08,Sweden,7757,22,10327589,Europe,-12.0,2.0,53.0,-40.0,-35.0,10.0,101.13,120.95
2021-04-09,Austria,3052,36,8901064,Europe,-47.0,1.0,19.0,-35.0,-29.0,10.0,77.23,90.27
2021-04-09,Belgium,4535,44,11522440,Europe,-39.0,11.0,78.0,-38.0,-45.0,16.0,116.29,105.52
2021-04-09,Bulgaria,2957,136,6951482,Europe,-31.0,13.0,16.0,-6.0,-29.0,3.0,116.75,102.49
2021-04-09,Croatia,3217,36,4058165,Europe,-18.0,18.0,56.0,-29.0,-28.0,4.0,145.65,121.62
2021-04-09,Czechia,5305,151,10693939,Europe,-45.0,9.0,11.0,-31.0,-25.0,12.0,56.97,83.45
2021-04-09,Denmark,717,1,5822763,Europe,-17.0,-1.0,59.0,-39.0,-29.0,9.0,124.82,122.93
2021-04-09,Estonia,677,16,1328976,Europe,-40.0,1.0,-33.0,-43.0,-35.0,14.0,82.0,99.68
2021-04-09,Finland,426,2,5525292,Europe,-32.0,0.0,2.0,-51.0,-26.0,12.0,84.43,119.71
2021-04-09,France,37007,343,67320216,Europe,-48.0,0.0,-6.0,-40.0,-38.0,17.0,63.3,83.48
2021-04-09,Germany,25464,296,83166711,Europe,-36.0,1.0,54.0,-36.0,-31.0,12.0,102.72,99.87
2021-04-09,Greece,3215,73,10718565,Europe,-46.0,21.0,23.0,-42.0,-31.0,10.0,87.83,82.84
2021-04-09,Hungary,7325,285,9769526,Europe,-23.0,11.0,22.0,-30.0,-31.0,11.0,69.67,104.38
2021-04-09,Ireland,398,5,4964440,Europe,-44.0,5.0,13.0,-61.0,-46.0,18.0,49.85,71.86
